sow_id,lactation_day,daily_feed_intake,daily_feed_intake_lbs,Parity,Room,Location,T'd Off Nbr Days,Farrowing,Schedule,Feed,lactationDate,temperature,dew_point,Hours_T2M_GT_24
185689,4,3.69,8.14,P1,Room 17,17-C15,19,6/13/2024,30 min,Lactation,6/17/2024,31.14,23.95,18
185689,5,4.40,9.69,P1,Room 17,17-C15,19,6/13/2024,30 min,Lactation,6/18/2024,31.94,22.8,16
185689,6,5.05,11.14,P1,Room 17,17-C15,19,6/13/2024,30 min,Lactation,6/19/2024,25.65,22.42,5
185689,7,4.94,10.9,P1,Room 17,17-C15,19,6/13/2024,30 min,Lactation,6/20/2024,30.43,23.2,14
185689,8,4.54,10,P1,Room 17,17-C15,19,6/13/2024,30 min,Lactation,6/21/2024,31.47,24.2,18
185689,9,5.42,11.94,P1,Room 17,17-C15,19,6/13/2024,30 min,Lactation,6/22/2024,32.46,25.41,18
185689,10,6.70,14.77,P1,Room 17,17-C15,19,6/13/2024,30 min,Lactation,6/23/2024,28.92,21.51,12
185689,11,6.29,13.86,P1,Room 17,17-C15,19,6/13/2024,30 min,Lactation,6/24/2024,30.99,22.31,17
185689,12,6.64,14.63,P1,Room 17,17-C15,19,6/13/2024,30 min,Lactation,6/25/2024,30.91,25.75,24
185689,13,6.85,15.1,P1,Room 17,17-C15,19,6/13/2024,30 min,Lactation,6/26/2024,29.98,23.31,10
185689,14,6.16,13.57,P1,Room 17,17-C15,19,6/13/2024,30 min,Lactation,6/27/2024,26.08,18.84,9
185689,15,6.69,14.75,P1,Room 17,17-C15,19,6/13/2024,30 min,Lactation,6/28/2024,27.69,22.95,8
185689,16,6.91,15.24,P1,Room 17,17-C15,19,6/13/2024,30 min,Lactation,6/29/2024,28.03,23.27,11
185689,17,7.53,16.6,P1,Room 17,17-C15,19,6/13/2024,30 min,Lactation,6/30/2024,23.74,14.09,0
185689,18,5.91,13.04,P1,Room 17,17-C15,19,6/13/2024,30 min,Lactation,7/1/2024,23.03,12.03,0
185689,19,6.70,14.78,P1,Room 17,17-C15,19,6/13/2024,30 min,Lactation,7/2/2024,31.55,24.87,14
183178,2,2.39,5.28,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,6/15/2024,29.09,18.41,10
183178,3,3.79,8.35,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,6/16/2024,31.36,22.33,15
183178,4,3.52,7.75,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,6/17/2024,31.14,23.95,18
183178,5,3.90,8.59,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,6/18/2024,31.94,22.8,16
183178,6,4.40,9.69,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,6/19/2024,25.65,22.42,5
183178,7,3.52,7.77,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,6/20/2024,30.43,23.2,14
183178,8,3.87,8.53,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,6/21/2024,31.47,24.2,18
183178,9,4.41,9.73,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,6/22/2024,32.46,25.41,18
183178,10,5.52,12.16,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,6/23/2024,28.92,21.51,12
183178,11,4.72,10.41,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,6/24/2024,30.99,22.31,17
183178,12,4.95,10.91,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,6/25/2024,30.91,25.75,24
183178,13,6.77,14.92,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,6/26/2024,29.98,23.31,10
183178,14,6.64,14.63,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,6/27/2024,26.08,18.84,9
183178,15,7.29,16.08,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,6/28/2024,27.69,22.95,8
183178,16,7.71,16.99,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,6/29/2024,28.03,23.27,11
183178,17,7.65,16.86,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,6/30/2024,23.74,14.09,0
183178,18,8.37,18.46,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,7/1/2024,23.03,12.03,0
183178,19,8.55,18.84,P1,Room 17,17-C16,18,6/13/2024,30 min,Lactation,7/2/2024,31.55,24.87,14
185484,2,1.95,4.31,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,6/15/2024,29.09,18.41,10
185484,3,4.41,9.73,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,6/16/2024,31.36,22.33,15
185484,4,4.13,9.1,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,6/17/2024,31.14,23.95,18
185484,5,2.33,5.14,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,6/18/2024,31.94,22.8,16
185484,6,2.20,4.84,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,6/19/2024,25.65,22.42,5
185484,7,3.18,7.02,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,6/20/2024,30.43,23.2,14
185484,8,2.17,4.78,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,6/21/2024,31.47,24.2,18
185484,9,4.61,10.17,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,6/22/2024,32.46,25.41,18
185484,10,4.54,10.02,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,6/23/2024,28.92,21.51,12
185484,11,5.76,12.7,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,6/24/2024,30.99,22.31,17
185484,12,5.79,12.77,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,6/25/2024,30.91,25.75,24
185484,13,7.33,16.17,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,6/26/2024,29.98,23.31,10
185484,14,7.10,15.66,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,6/27/2024,26.08,18.84,9
185484,15,8.40,18.51,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,6/28/2024,27.69,22.95,8
185484,16,8.54,18.82,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,6/29/2024,28.03,23.27,11
185484,17,8.16,17.98,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,6/30/2024,23.74,14.09,0
185484,18,6.92,15.26,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,7/1/2024,23.03,12.03,0
185484,19,5.18,11.42,P1,Room 17,17-C17,18,6/13/2024,30 min,Lactation,7/2/2024,31.55,24.87,14
154711,2,3.48,7.68,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/14/2024,28.4,16.98,11
154711,3,3.44,7.59,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/15/2024,29.09,18.41,10
154711,4,0.62,1.36,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/16/2024,31.36,22.33,15
154711,5,4.84,10.68,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/17/2024,31.14,23.95,18
154711,6,4.79,10.57,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/18/2024,31.94,22.8,16
154711,7,4.50,9.93,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/19/2024,25.65,22.42,5
154711,8,4.89,10.79,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/20/2024,30.43,23.2,14
154711,9,5.26,11.6,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/21/2024,31.47,24.2,18
154711,10,4.86,10.71,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/22/2024,32.46,25.41,18
154711,11,6.45,14.22,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/23/2024,28.92,21.51,12
154711,12,6.53,14.4,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/24/2024,30.99,22.31,17
154711,13,6.45,14.21,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/25/2024,30.91,25.75,24
154711,14,5.76,12.69,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/26/2024,29.98,23.31,10
154711,15,8.33,18.36,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/27/2024,26.08,18.84,9
154711,16,9.37,20.65,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/28/2024,27.69,22.95,8
154711,17,9.21,20.3,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/29/2024,28.03,23.27,11
154711,18,8.45,18.63,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,6/30/2024,23.74,14.09,0
154711,19,8.86,19.54,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,7/1/2024,23.03,12.03,0
154711,20,9.36,20.63,P2,Room 17,17-C2,19,6/12/2024,N/A,Lactation,7/2/2024,31.55,24.87,14
160035,1,3.08,6.79,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/14/2024,28.4,16.98,11
160035,2,3.93,8.67,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/15/2024,29.09,18.41,10
160035,3,4.96,10.93,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/16/2024,31.36,22.33,15
160035,4,5.79,12.77,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/17/2024,31.14,23.95,18
160035,5,6.35,14.01,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/18/2024,31.94,22.8,16
160035,6,5.82,12.83,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/19/2024,25.65,22.42,5
160035,7,6.55,14.44,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/20/2024,30.43,23.2,14
160035,8,7.49,16.52,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/21/2024,31.47,24.2,18
160035,9,8.02,17.68,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/22/2024,32.46,25.41,18
160035,10,9.38,20.68,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/23/2024,28.92,21.51,12
160035,11,5.85,12.89,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/24/2024,30.99,22.31,17
160035,12,8.57,18.89,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/25/2024,30.91,25.75,24
160035,13,6.16,13.57,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/26/2024,29.98,23.31,10
160035,14,8.44,18.61,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/27/2024,26.08,18.84,9
160035,15,8.61,18.98,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/28/2024,27.69,22.95,8
160035,16,8.46,18.65,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/29/2024,28.03,23.27,11
160035,17,9.12,20.11,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,6/30/2024,23.74,14.09,0
160035,18,9.01,19.87,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,7/1/2024,23.03,12.03,0
160035,19,9.18,20.24,P2,Room 17,17-C3,19,6/13/2024,30 min,NA,7/2/2024,31.55,24.87,14
147903,1,3.09,6.82,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/14/2024,28.4,16.98,11
147903,2,3.85,8.49,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/15/2024,29.09,18.41,10
147903,3,4.97,10.96,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/16/2024,31.36,22.33,15
147903,4,6.52,14.38,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/17/2024,31.14,23.95,18
147903,5,7.06,15.57,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/18/2024,31.94,22.8,16
147903,6,7.01,15.45,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/19/2024,25.65,22.42,5
147903,7,6.78,14.94,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/20/2024,30.43,23.2,14
147903,8,8.50,18.73,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/21/2024,31.47,24.2,18
147903,9,9.89,21.81,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/22/2024,32.46,25.41,18
147903,10,10.22,22.53,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/23/2024,28.92,21.51,12
147903,11,9.83,21.67,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/24/2024,30.99,22.31,17
147903,12,10.18,22.44,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/25/2024,30.91,25.75,24
147903,13,9.23,20.34,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/26/2024,29.98,23.31,10
147903,14,10.71,23.61,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/27/2024,26.08,18.84,9
147903,15,11.52,25.4,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/28/2024,27.69,22.95,8
147903,16,11.63,25.64,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/29/2024,28.03,23.27,11
147903,17,11.93,26.3,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,6/30/2024,23.74,14.09,0
147903,18,10.75,23.71,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,7/1/2024,23.03,12.03,0
147903,19,11.81,26.04,P3+,Room 17,17-C4,19,6/13/2024,30 min,Multiple,7/2/2024,31.55,24.87,14
183315,1,1.69,3.73,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/14/2024,28.4,16.98,11
183315,2,3.75,8.26,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/15/2024,29.09,18.41,10
183315,3,4.67,10.3,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/16/2024,31.36,22.33,15
183315,4,3.80,8.37,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/17/2024,31.14,23.95,18
183315,5,3.85,8.49,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/18/2024,31.94,22.8,16
183315,6,4.77,10.52,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/19/2024,25.65,22.42,5
183315,7,4.43,9.76,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/20/2024,30.43,23.2,14
183315,8,4.66,10.28,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/21/2024,31.47,24.2,18
183315,9,4.39,9.68,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/22/2024,32.46,25.41,18
183315,10,5.48,12.09,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/23/2024,28.92,21.51,12
183315,11,5.94,13.1,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/24/2024,30.99,22.31,17
183315,12,5.68,12.53,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/25/2024,30.91,25.75,24
183315,13,6.18,13.62,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/26/2024,29.98,23.31,10
183315,14,5.06,11.15,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/27/2024,26.08,18.84,9
183315,15,6.92,15.26,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/28/2024,27.69,22.95,8
183315,16,7.00,15.44,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/29/2024,28.03,23.27,11
183315,17,7.65,16.86,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,6/30/2024,23.74,14.09,0
183315,18,7.61,16.77,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,7/1/2024,23.03,12.03,0
183315,19,6.93,15.28,P1,Room 17,17-C6,19,6/13/2024,30 min,NA,7/2/2024,31.55,24.87,14
183429,2,0.23,0.5108,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,6/15/2024,29.09,18.41,10
183429,3,3.76,8.28,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,6/16/2024,31.36,22.33,15
183429,4,3.82,8.42,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,6/17/2024,31.14,23.95,18
183429,5,3.64,8.03,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,6/18/2024,31.94,22.8,16
183429,6,1.22,2.682,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,6/19/2024,25.65,22.42,5
183429,7,3.07,6.77,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,6/20/2024,30.43,23.2,14
183429,8,3.42,7.53,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,6/21/2024,31.47,24.2,18
183429,9,4.52,9.97,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,6/22/2024,32.46,25.41,18
183429,10,3.59,7.91,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,6/23/2024,28.92,21.51,12
183429,11,6.69,14.74,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,6/24/2024,30.99,22.31,17
183429,12,6.68,14.73,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,6/25/2024,30.91,25.75,24
183429,13,5.92,13.05,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,6/26/2024,29.98,23.31,10
183429,14,7.04,15.51,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,6/27/2024,26.08,18.84,9
183429,15,6.43,14.168,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,6/28/2024,27.69,22.95,8
183429,16,8.07,17.8,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,6/29/2024,28.03,23.27,11
183429,17,8.62,19.01,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,6/30/2024,23.74,14.09,0
183429,18,9.27,20.43,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,7/1/2024,23.03,12.03,0
183429,19,8.70,19.17,P1,Room 17,17-C8,18,6/13/2024,30 min,Lactation,7/2/2024,31.55,24.87,14
183721,2,1.98,4.37,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/14/2024,28.4,16.98,11
183721,3,2.96,6.53,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/15/2024,29.09,18.41,10
183721,4,4.02,8.87,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/16/2024,31.36,22.33,15
183721,5,3.72,8.21,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/17/2024,31.14,23.95,18
183721,6,3.87,8.54,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/18/2024,31.94,22.8,16
183721,7,3.84,8.47,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/19/2024,25.65,22.42,5
183721,8,4.03,8.88,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/20/2024,30.43,23.2,14
183721,9,3.68,8.12,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/21/2024,31.47,24.2,18
183721,10,4.10,9.03,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/22/2024,32.46,25.41,18
183721,11,5.00,11.03,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/23/2024,28.92,21.51,12
183721,12,5.02,11.07,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/24/2024,30.99,22.31,17
183721,13,5.64,12.44,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/25/2024,30.91,25.75,24
183721,14,5.82,12.84,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/26/2024,29.98,23.31,10
183721,15,7.14,15.74,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/27/2024,26.08,18.84,9
183721,16,7.38,16.28,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/28/2024,27.69,22.95,8
183721,17,8.35,18.41,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/29/2024,28.03,23.27,11
183721,18,8.58,18.92,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,6/30/2024,23.74,14.09,0
183721,19,9.06,19.97,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,7/1/2024,23.03,12.03,0
183721,20,8.20,18.07,P1,Room 17,17-C9,19,6/12/2024,30 min,NA,7/2/2024,31.55,24.87,14
164954,2,2.60,5.73,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,6/15/2024,29.09,18.41,10
164954,3,3.90,8.59,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,6/16/2024,31.36,22.33,15
164954,4,4.51,9.95,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,6/17/2024,31.14,23.95,18
164954,5,5.96,13.15,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,6/18/2024,31.94,22.8,16
164954,6,2.43,5.36,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,6/19/2024,25.65,22.42,5
164954,7,4.08,8.99,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,6/20/2024,30.43,23.2,14
164954,8,4.56,10.05,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,6/21/2024,31.47,24.2,18
164954,9,7.17,15.81,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,6/22/2024,32.46,25.41,18
164954,10,7.56,16.66,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,6/23/2024,28.92,21.51,12
164954,11,6.95,15.32,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,6/24/2024,30.99,22.31,17
164954,12,9.24,20.38,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,6/25/2024,30.91,25.75,24
164954,13,6.64,14.63,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,6/26/2024,29.98,23.31,10
164954,14,8.71,19.21,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,6/27/2024,26.08,18.84,9
164954,15,8.07,17.8,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,6/28/2024,27.69,22.95,8
164954,16,7.63,16.83,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,6/29/2024,28.03,23.27,11
164954,17,8.09,17.84,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,6/30/2024,23.74,14.09,0
164954,18,7.42,16.36,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,7/1/2024,23.03,12.03,0
164954,19,8.74,19.27,P1,Room 17,17-D10,18,6/13/2024,30 min,NA,7/2/2024,31.55,24.87,14
154460,1,2.06,4.54,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/14/2024,28.4,16.98,11
154460,2,3.13,6.91,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/15/2024,29.09,18.41,10
154460,3,5.38,11.85,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/16/2024,31.36,22.33,15
154460,4,5.84,12.87,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/17/2024,31.14,23.95,18
154460,5,5.61,12.36,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/18/2024,31.94,22.8,16
154460,6,5.35,11.79,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/19/2024,25.65,22.42,5
154460,7,6.13,13.51,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/20/2024,30.43,23.2,14
154460,8,7.38,16.27,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/21/2024,31.47,24.2,18
154460,9,7.75,17.09,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/22/2024,32.46,25.41,18
154460,10,7.87,17.34,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/23/2024,28.92,21.51,12
154460,11,7.68,16.93,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/24/2024,30.99,22.31,17
154460,12,8.85,19.51,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/25/2024,30.91,25.75,24
154460,13,7.72,17.02,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/26/2024,29.98,23.31,10
154460,14,8.64,19.04,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/27/2024,26.08,18.84,9
154460,15,8.65,19.06,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/28/2024,27.69,22.95,8
154460,16,9.44,20.82,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/29/2024,28.03,23.27,11
154460,17,9.14,20.15,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,6/30/2024,23.74,14.09,0
154460,18,4.37,9.63,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,7/1/2024,23.03,12.03,0
154460,19,10.76,23.73,P3+,Room 17,17-D12,19,6/13/2024,30 min,Multiple,7/2/2024,31.55,24.87,14
170804,1,2.58,5.69,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/14/2024,28.4,16.98,11
170804,2,4.20,9.26,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/15/2024,29.09,18.41,10
170804,3,4.80,10.59,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/16/2024,31.36,22.33,15
170804,4,5.84,12.88,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/17/2024,31.14,23.95,18
170804,5,5.57,12.27,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/18/2024,31.94,22.8,16
170804,6,4.51,9.94,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/19/2024,25.65,22.42,5
170804,7,5.55,12.23,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/20/2024,30.43,23.2,14
170804,8,6.41,14.13,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/21/2024,31.47,24.2,18
170804,9,6.41,14.14,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/22/2024,32.46,25.41,18
170804,10,6.73,14.84,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/23/2024,28.92,21.51,12
170804,11,6.07,13.39,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/24/2024,30.99,22.31,17
170804,12,5.76,12.7,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/25/2024,30.91,25.75,24
170804,13,6.45,14.22,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/26/2024,29.98,23.31,10
170804,14,2.67,5.878,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/27/2024,26.08,18.84,9
170804,15,8.76,19.32,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/28/2024,27.69,22.95,8
170804,16,8.76,19.32,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/29/2024,28.03,23.27,11
170804,17,6.55,14.45,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,6/30/2024,23.74,14.09,0
170804,18,8.70,19.17,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,7/1/2024,23.03,12.03,0
170804,19,6.52,14.38,P2,Room 17,17-D13,19,6/13/2024,30 min,Lactation,7/2/2024,31.55,24.87,14
170617,1,2.90,6.39,P2,Room 17,17-D15,19,6/13/2024,30 min,Lactation,6/14/2024,28.4,16.98,11
170617,2,2.91,6.42,P2,Room 17,17-D15,19,6/13/2024,30 min,Lactation,6/15/2024,29.09,18.41,10
170617,3,5.25,11.58,P2,Room 17,17-D15,19,6/13/2024,30 min,Lactation,6/16/2024,31.36,22.33,15
170617,4,6.30,13.88,P2,Room 17,17-D15,19,6/13/2024,30 min,Lactation,6/17/2024,31.14,23.95,18
170617,5,6.12,13.5,P2,Room 17,17-D15,19,6/13/2024,30 min,Lactation,6/18/2024,31.94,22.8,16
170617,6,7.03,15.49,P2,Room 17,17-D15,19,6/13/2024,30 min,Lactation,6/19/2024,25.65,22.42,5
170617,7,6.76,14.9,P2,Room 17,17-D15,19,6/13/2024,30 min,Lactation,6/20/2024,30.43,23.2,14
170617,8,6.14,13.54,P2,Room 17,17-D15,19,6/13/2024,30 min,Lactation,6/21/2024,31.47,24.2,18
